index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,rtt
1893,291998907,291998908,291998910,291998913,291998918,291998936,291998922,292001918,0,292001920,292001923,292001928,1,2,3,8,18,4,2996,-292001918,292001920,3,5,3021
1894,292690924,292690925,292690927,292690932,292690941,292690952,292690940,292694180,0,292694182,292694186,292694189,1,2,5,14,11,-1,3240,-292694180,292694182,4,3,3265
1895,292887942,292887945,292887947,292887952,292887960,292887961,292887960,292890332,0,292890335,292890338,292890342,3,2,5,13,1,0,2372,-292890332,292890335,3,4,2400
1896,293675588,293675589,293675591,293675596,293675602,293675609,293675602,293678665,0,293678668,293678671,293678676,1,2,5,11,7,0,3063,-293678665,293678668,3,5,3088
1897,293700736,293700737,293700739,293700743,293700747,293700755,293700749,293704175,0,293704178,293704181,293704184,1,2,4,8,8,2,3426,-293704175,293704178,3,3,3448
1898,294302903,294302904,294302906,294302910,294302916,294302927,294302918,294305845,0,294305848,294305850,294305855,1,2,4,10,11,2,2927,-294305845,294305848,2,5,2952
1899,294302931,294302932,294302934,294302937,294302941,294302956,294302944,294305989,0,294305991,294305993,294305998,1,2,3,7,15,3,3045,-294305989,294305991,2,5,3067
1900,294741918,294741920,294741922,294741926,294741932,294741940,294741933,294744432,0,294744436,294744439,294744443,2,2,4,10,8,1,2499,-294744432,294744436,3,4,2525
1901,295277935,295277936,295277938,295277943,295277949,295277961,295277951,295280363,0,295280366,295280370,295280375,1,2,5,11,12,2,2412,-295280363,295280366,4,5,2440
1902,296048393,296048395,296048397,296048403,296048411,296048412,296048411,296051403,0,296051406,296051410,296051415,2,2,6,14,1,0,2992,-296051403,296051406,4,5,3022
1903,296211656,296211657,296211659,296211663,296211671,296211680,296211669,296215238,0,296215241,296215244,296215248,1,2,4,12,9,-2,3569,-296215238,296215241,3,4,3592
1904,296246134,296246135,296246137,296246140,296246146,296246155,296246147,296249505,0,296249507,296249510,296249514,1,2,3,9,9,1,3358,-296249505,296249507,3,4,3380
1905,296260816,296260817,296260819,296260824,296260829,296260836,296260830,296263705,0,296263708,296263711,296263715,1,2,5,10,7,1,2875,-296263705,296263708,3,4,2899
1906,298067362,298067364,298067366,298067372,298067379,298067390,298067380,298069887,0,298069891,298069894,298069900,2,2,6,13,11,1,2507,-298069887,298069891,3,6,2538
1907,298255033,298255034,298255036,298255044,298255053,298255054,298255051,298258188,0,298258192,298258195,298258199,1,2,8,17,1,-2,3137,-298258188,298258192,3,4,3166
1908,298284086,298284087,298284089,298284093,298284099,298284109,298284101,298286209,0,298286211,298286214,298286219,1,2,4,10,10,2,2108,-298286209,298286211,3,5,2133
1909,298310830,298310831,298310833,298310837,298310841,298310852,298310844,298313152,0,298313154,298313157,298313162,1,2,4,8,11,3,2308,-298313152,298313154,3,5,2332
1910,299356067,299356070,299356072,299356078,299356087,299356089,299356086,299359535,0,299359539,299359542,299359547,3,2,6,15,2,-1,3449,-299359535,299359539,3,5,3480
1911,300834114,300834115,300834117,300834124,300834133,300834134,300834131,300837627,0,300837630,300837633,300837637,1,2,7,16,1,-2,3496,-300837627,300837630,3,4,3523
1912,303805927,303805928,303805930,303805938,303805948,303805950,303805946,303809085,0,303809088,303809091,303809096,1,2,8,18,2,-2,3139,-303809085,303809088,3,5,3169
1913,303811244,303811245,303811247,303811250,303811254,303811264,303811257,303813588,0,303813590,303813593,303813597,1,2,3,7,10,3,2331,-303813588,303813590,3,4,2353
1914,303923212,303923213,303923215,303923220,303923229,303923230,303923227,303926672,0,303926675,303926677,303926682,1,2,5,14,1,-2,3445,-303926672,303926675,2,5,3470
1915,304671414,304671415,304671417,304671422,304671429,304671437,304671430,304674815,0,304674818,304674820,304674825,1,2,5,12,8,1,3385,-304674815,304674818,2,5,3411
1916,304791742,304791743,304791745,304791750,304791756,304791766,304791757,304794184,0,304794186,304794190,304794194,1,2,5,11,10,1,2427,-304794184,304794186,4,4,2452
1917,305895539,305895541,305895543,305895547,305895553,305895565,305895556,305897953,0,305897956,305897959,305897963,2,2,4,10,12,3,2397,-305897953,305897956,3,4,2424
1918,306723621,306723622,306723624,306723629,306723636,306723646,306723637,306726119,0,306726122,306726125,306726129,1,2,5,12,10,1,2482,-306726119,306726122,3,4,2508
1919,306729438,306729439,306729441,306729444,306729448,306729457,306729450,306731890,0,306731892,306731894,306731899,1,2,3,7,9,2,2440,-306731890,306731892,2,5,2461
1920,306736505,306736506,306736509,306736512,306736517,306736528,306736519,306738869,0,306738872,306738874,306738879,1,3,3,8,11,2,2350,-306738869,306738872,2,5,2374
1921,306739168,306739169,306739171,306739174,306739178,306739186,306739179,306742212,0,306742215,306742218,306742223,1,2,3,7,8,1,3033,-306742212,306742215,3,5,3055
1922,306743143,306743144,306743146,306743149,306743153,306743165,306743157,306745593,0,306745595,306745598,306745603,1,2,3,7,12,4,2436,-306745593,306745595,3,5,2460
1923,306789319,306789320,306789322,306789325,306789330,306789341,306789333,306791772,0,306791775,306791777,306791782,1,2,3,8,11,3,2439,-306791772,306791775,2,5,2463
1924,308762350,308762351,308762353,308762359,308762366,308762376,308762367,308765610,0,308765613,308765616,308765621,1,2,6,13,10,1,3243,-308765610,308765613,3,5,3271
1925,309779785,309779786,309779788,309779793,309779800,309779810,309779801,309782874,0,309782877,309782880,309782886,1,2,5,12,10,1,3073,-309782874,309782877,3,6,3101
1926,309824695,309824696,309824698,309824701,309824706,309824716,309824708,309827287,0,309827290,309827292,309827297,1,2,3,8,10,2,2579,-309827287,309827290,2,5,2602
1927,312419487,312419490,312419492,312419507,312419520,312419522,312419516,312422803,0,312422806,312422809,312422813,3,2,15,28,2,-4,3287,-312422803,312422806,3,4,3326
1928,312445477,312445478,312445480,312445485,312445492,312445498,312445492,312449105,0,312449109,312449111,312449115,1,2,5,12,6,0,3613,-312449105,312449109,2,4,3638
1929,313265078,313265080,313265082,313265088,313265096,313265106,313265096,313267349,0,313267352,313267356,313267360,2,2,6,14,10,0,2253,-313267349,313267352,4,4,2282
1930,313320513,313320514,313320515,313320521,313320529,313320536,313320528,313323847,0,313323850,313323853,313323857,1,1,6,14,7,-1,3319,-313323847,313323850,3,4,3344
1931,316006439,316006440,316006442,316006451,316006460,316006472,316006459,316008787,0,316008790,316008794,316008798,1,2,9,18,12,-1,2328,-316008787,316008790,4,4,2359
1932,316542384,316542387,316542389,316542396,316542403,316542405,316542404,316544680,0,316544683,316544686,316544690,3,2,7,14,2,1,2276,-316544680,316544683,3,4,2306
1933,316542395,316542396,316542412,316542414,316542418,316542427,316542439,316544837,0,316544839,316544841,316544845,1,16,2,6,9,21,2398,-316544837,316544839,2,4,2450
1934,316860523,316860524,316860526,316860532,316860542,316860564,316860540,316863755,0,316863757,316863760,316863764,1,2,6,16,22,-2,3215,-316863755,316863757,3,4,3241
1935,316870811,316870812,316870814,316870818,316870825,316870835,316870826,316873998,0,316874002,316874004,316874009,1,2,4,11,10,1,3172,-316873998,316874002,2,5,3198
1936,318424312,318424315,318424317,318424323,318424331,318424342,318424330,318427509,0,318427513,318427515,318427519,3,2,6,14,11,-1,3179,-318427509,318427513,2,4,3207
1937,319087095,319087096,319087098,319087103,319087110,319087117,319087111,319089562,0,319089565,319089568,319089572,1,2,5,12,7,1,2451,-319089562,319089565,3,4,2477
1938,319090186,319090187,319090189,319090192,319090197,319090207,319090199,319092804,0,319092808,319092810,319092814,1,2,3,8,10,2,2605,-319092804,319092808,2,4,2628
1939,322069867,322069868,322069870,322069879,322069890,322069892,322069888,322073133,0,322073136,322073139,322073143,1,2,9,20,2,-2,3245,-322073133,322073136,3,4,3276
1940,327982411,327982413,327982415,327982429,327982448,327982451,327982442,327985550,0,327985553,327985558,327985563,2,2,14,33,3,-6,3108,-327985550,327985553,5,5,3152
1941,328894266,328894267,328894269,328894277,328894286,328894295,328894284,328897573,0,328897575,328897580,328897591,1,2,8,17,9,-2,3289,-328897573,328897575,5,11,3325
1942,329034063,329034064,329034066,329034070,329034076,329034087,329034076,329037552,0,329037555,329037559,329037564,1,2,4,10,11,0,3476,-329037552,329037555,4,5,3501
1943,329604381,329604382,329604384,329604388,329604395,329604405,329604396,329607581,0,329607584,329607587,329607591,1,2,4,11,10,1,3185,-329607581,329607584,3,4,3210
1944,329943208,329943210,329943212,329943221,329943231,329943241,329943233,329946510,0,329946512,329946515,329946519,2,2,9,19,10,2,3277,-329946510,329946512,3,4,3311
1945,330823363,330823364,330823366,330823371,330823379,330823387,330823380,330826613,0,330826616,330826618,330826623,1,2,5,13,8,1,3233,-330826613,330826616,2,5,3260
1946,331084800,331084802,331084804,331084810,331084818,331084819,331084817,331087125,0,331087127,331087130,331087135,2,2,6,14,1,-1,2308,-331087125,331087127,3,5,2335
1947,333642169,333642172,333642174,333642183,333642194,333642195,333642191,333645541,0,333645543,333645546,333645551,3,2,9,20,1,-3,3350,-333645541,333645543,3,5,3382
1948,333645836,333645837,333645838,333645843,333645849,333645859,333645850,333649052,0,333649054,333649056,333649061,1,1,5,11,10,1,3202,-333649052,333649054,2,5,3225
1949,333678065,333678066,333678067,333678073,333678080,333678087,333678081,333681459,0,333681462,333681465,333681470,1,1,6,13,7,1,3378,-333681459,333681462,3,5,3405
1950,333690161,333690162,333690164,333690167,333690174,333690183,333690175,333693511,0,333693513,333693517,333693522,1,2,3,10,9,1,3336,-333693511,333693513,4,5,3361
1951,333801288,333801289,333801291,333801296,333801304,333801315,333801303,333804660,0,333804663,333804665,333804670,1,2,5,13,11,-1,3357,-333804660,333804663,2,5,3382
1952,334491838,334491839,334491841,334491847,334491856,334491863,334491854,334495005,0,334495008,334495012,334495017,1,2,6,15,7,-2,3151,-334495005,334495008,4,5,3179
1953,334587937,334587938,334587940,334587944,334587950,334587961,334587952,334591285,0,334591287,334591289,334591294,1,2,4,10,11,2,3333,-334591285,334591287,2,5,3357
1954,335242683,335242685,335242687,335242693,335242703,335242704,335242701,335246110,0,335246113,335246115,335246120,2,2,6,16,1,-2,3409,-335246110,335246113,2,5,3437
1955,335782236,335782237,335782239,335782244,335782253,335782260,335782251,335785596,0,335785599,335785602,335785607,1,2,5,14,7,-2,3345,-335785596,335785599,3,5,3371
1956,336621263,336621263,336621265,336621270,336621277,336621288,336621277,336624505,0,336624508,336624510,336624515,0,2,5,12,11,0,3228,-336624505,336624508,2,5,3252
1957,336747265,336747266,336747268,336747273,336747280,336747291,336747280,336750417,0,336750420,336750423,336750427,1,2,5,12,11,0,3137,-336750417,336750420,3,4,3162
1958,336821263,336821264,336821266,336821270,336821277,336821288,336821278,336824287,0,336824289,336824292,336824297,1,2,4,11,11,1,3009,-336824287,336824289,3,5,3034
1959,336857264,336857265,336857267,336857272,336857279,336857286,336857278,336860784,0,336860786,336860789,336860794,1,2,5,12,7,-1,3506,-336860784,336860786,3,5,3530
1960,341195208,341195212,341195214,341195226,341195241,341195243,341195237,341198817,0,341198819,341198823,341198828,4,2,12,27,2,-4,3580,-341198817,341198819,4,5,3620
1961,341195221,341195222,341195250,341195253,341195259,341195284,341195268,341198968,0,341198970,341198972,341198977,1,28,3,9,25,9,3700,-341198968,341198970,2,5,3756
1962,341324798,341324799,341324800,341324806,341324812,341324824,341324814,341328094,0,341328096,341328099,341328103,1,1,6,12,12,2,3280,-341328094,341328096,3,4,3305
1963,341326455,341326456,341326459,341326462,341326467,341326468,341326467,341329719,0,341329721,341329723,341329728,1,3,3,8,1,0,3252,-341329719,341329721,2,5,3273
1964,341400851,341400852,341400854,341400858,341400864,341400865,341400864,341404326,0,341404329,341404331,341404336,1,2,4,10,1,0,3462,-341404326,341404329,2,5,3485
1965,345558662,345558666,345558668,345558679,345558693,345558695,345558689,345562262,0,345562265,345562268,345562272,4,2,11,25,2,-4,3573,-345562262,345562265,3,4,3610
1966,347358609,347358610,347358612,347358620,347358629,347358641,347358629,347362109,0,347362112,347362114,347362119,1,2,8,17,12,0,3480,-347362109,347362112,2,5,3510
1967,347770278,347770281,347770282,347770287,347770294,347770304,347770294,347773438,0,347773441,347773444,347773448,3,1,5,12,10,0,3144,-347773438,347773441,3,4,3170
1968,349471676,349471678,349471679,349471688,349471697,349471706,349471696,349474001,0,349474004,349474007,349474011,2,1,9,18,9,-1,2305,-349474001,349474004,3,4,2335
1969,350267702,350267703,350267705,350267709,350267715,350267727,350267717,350271293,0,350271296,350271298,350271303,1,2,4,10,12,2,3576,-350271293,350271296,2,5,3601
1970,351697811,351697812,351697814,351697820,351697830,351697838,351697827,351701220,0,351701223,351701226,351701230,1,2,6,16,8,-3,3393,-351701220,351701223,3,4,3419
1971,352274769,352274770,352274772,352274778,352274787,352274799,352274786,352278106,0,352278108,352278111,352278115,1,2,6,15,12,-1,3320,-352278106,352278108,3,4,3346
1972,352274788,352274789,352274794,352274797,352274803,352274822,352274811,352278245,0,352278246,352278248,352278252,1,5,3,9,19,8,3434,-352278245,352278246,2,4,3464
1973,352412769,352412770,352412771,352412776,352412782,352412789,352412783,352415116,0,352415119,352415121,352415126,1,1,5,11,7,1,2333,-352415116,352415119,2,5,2357
1974,354111846,354111848,354111850,354111859,354111871,354111873,354111868,354115278,0,354115281,354115286,354115291,2,2,9,21,2,-3,3410,-354115278,354115281,5,5,3445
1975,354233967,354233967,354233969,354233973,354233980,354233990,354233980,354237251,0,354237254,354237257,354237261,0,2,4,11,10,0,3271,-354237251,354237254,3,4,3294
1976,354240791,354240792,354240794,354240798,354240803,354240812,354240804,354243906,0,354243908,354243912,354243917,1,2,4,9,9,1,3102,-354243906,354243908,4,5,3126
1977,356657909,356657912,356657914,356657922,356657931,356657940,356657930,356660517,0,356660520,356660523,356660527,3,2,8,17,9,-1,2587,-356660517,356660520,3,4,2618
1978,357512894,357512896,357512898,357512905,357512914,357512916,357512912,357516360,0,357516363,357516365,357516370,2,2,7,16,2,-2,3448,-357516360,357516363,2,5,3476
1979,357529757,357529758,357529761,357529765,357529771,357529772,357529771,357532898,0,357532901,357532903,357532908,1,3,4,10,1,0,3127,-357532898,357532901,2,5,3151
1980,358814992,358814995,358814997,358815004,358815014,358815016,358815013,358818432,0,358818435,358818438,358818442,3,2,7,17,2,-1,3419,-358818432,358818435,3,4,3450
1981,359175433,359175434,359175435,359175441,359175449,359175456,359175449,359178738,0,359178740,359178743,359178747,1,1,6,14,7,0,3289,-359178738,359178740,3,4,3314
1982,363295326,363295329,363295331,363295341,363295355,363295370,363295351,363298648,0,363298651,363298654,363298658,3,2,10,24,15,-4,3297,-363298648,363298651,3,4,3332
1983,364501334,364501335,364501337,364501342,364501349,364501350,364501349,364504912,0,364504915,364504917,364504922,1,2,5,12,1,0,3563,-364504912,364504915,2,5,3588
1984,364773657,364773658,364773661,364773665,364773672,364773673,364773672,364777072,0,364777074,364777077,364777081,1,3,4,11,1,0,3400,-364777072,364777074,3,4,3424
1985,365153384,365153385,365153387,365153392,365153399,365153406,365153399,365156886,0,365156889,365156892,365156897,1,2,5,12,7,0,3487,-365156886,365156889,3,5,3513
1986,366031833,366031834,366031837,366031842,366031849,366031861,366031849,366035228,0,366035230,366035232,366035237,1,3,5,12,12,0,3379,-366035228,366035230,2,5,3404
1987,366266938,366266939,366266941,366266945,366266951,366266962,366266952,366270214,0,366270217,366270219,366270224,1,2,4,10,11,1,3262,-366270214,366270217,2,5,3286
1988,367993685,367993686,367993689,367993697,367993705,367993725,367993709,367997161,0,367997164,367997167,367997172,1,3,8,16,20,4,3452,-367997161,367997164,3,5,3487
1989,368017268,368017269,368017271,368017274,368017279,368017290,368017281,368019738,0,368019741,368019744,368019749,1,2,3,8,11,2,2457,-368019738,368019741,3,5,2481
1990,368449573,368449573,368449575,368449581,368449589,368449599,368449590,368453053,0,368453056,368453060,368453065,0,2,6,14,10,1,3463,-368453053,368453056,4,5,3492
1991,368449579,368449580,368449595,368449597,368449603,368449624,368449613,368453204,0,368453206,368453208,368453213,1,15,2,8,21,10,3591,-368453204,368453206,2,5,3634
1992,369658008,369658009,369658011,369658017,369658024,369658031,369658025,369660672,0,369660674,369660677,369660682,1,2,6,13,7,1,2647,-369660672,369660674,3,5,2674
1993,370230450,370230451,370230453,370230458,370230464,370230476,370230466,370233634,0,370233637,370233640,370233644,1,2,5,11,12,2,3168,-370233634,370233637,3,4,3194
1994,373579780,373579781,373579783,373579791,373579799,373579801,373579800,373582199,0,373582202,373582205,373582209,1,2,8,16,2,1,2399,-373582199,373582202,3,4,2429
1995,375588216,375588219,375588221,375588228,375588240,375588241,375588235,375591753,0,375591756,375591759,375591763,3,2,7,19,1,-5,3518,-375591753,375591756,3,4,3547
1996,376229895,376229896,376229898,376229906,376229917,376229919,376229914,376233228,0,376233230,376233233,376233238,1,2,8,19,2,-3,3314,-376233228,376233230,3,5,3343
1997,376234198,376234199,376234201,376234205,376234211,376234221,376234211,376237314,0,376237317,376237320,376237325,1,2,4,10,10,0,3103,-376237314,376237317,3,5,3127
1998,376237702,376237703,376237705,376237709,376237715,376237723,376237715,376240948,0,376240950,376240953,376240958,1,2,4,10,8,0,3233,-376240948,376240950,3,5,3256
1999,380267877,380267879,380267881,380267891,380267904,380267905,380267900,380270402,0,380270404,380270408,380270413,2,2,10,23,1,-4,2502,-380270402,380270404,4,5,2536
2000,382941902,382941903,382941905,382941914,382941924,382941927,382941923,382944837,0,382944840,382944844,382944849,1,2,9,19,3,-1,2914,-382944837,382944840,4,5,2947
2001,382956422,382956423,382956425,382956433,382956441,382956443,382956439,382958817,0,382958820,382958823,382958827,1,2,8,16,2,-2,2378,-382958817,382958820,3,4,2405
2002,384066306,384066308,384066310,384066318,384066331,384066332,384066325,384069638,0,384069640,384069643,384069648,2,2,8,21,1,-6,3313,-384069638,384069640,3,5,3342
2003,384405786,384405787,384405788,384405794,384405800,384405808,384405801,384408168,0,384408171,384408173,384408178,1,1,6,12,8,1,2367,-384408168,384408171,2,5,2392
2004,384408553,384408554,384408556,384408559,384408564,384408574,384408565,384410911,0,384410913,384410916,384410920,1,2,3,8,10,1,2346,-384410911,384410913,3,4,2367
2005,384648269,384648270,384648272,384648276,384648282,384648288,384648283,384651850,0,384651853,384651855,384651860,1,2,4,10,6,1,3567,-384651850,384651853,2,5,3591
2006,384648273,384648274,384648288,384648291,384648296,384648319,384648305,384651989,0,384651990,384651992,384651997,1,14,3,8,23,9,3684,-384651989,384651990,2,5,3724
2007,385508840,385508841,385508843,385508849,385508857,385508869,385508856,385512269,0,385512272,385512274,385512278,1,2,6,14,12,-1,3413,-385512269,385512272,2,4,3438
2008,385510874,385510875,385510877,385510880,385510886,385510897,385510888,385514100,0,385514102,385514104,385514108,1,2,3,9,11,2,3212,-385514100,385514102,2,4,3234
2009,387611854,387611858,387611860,387611867,387611875,387611876,387611875,387614300,0,387614303,387614306,387614310,4,2,7,15,1,0,2425,-387614300,387614303,3,4,2456
2010,393051758,393051760,393051762,393051775,393051793,393051796,393051786,393055417,0,393055420,393055423,393055428,2,2,13,31,3,-7,3631,-393055417,393055420,3,5,3670
2011,393051770,393051771,393051802,393051805,393051811,393051824,393051834,393055585,0,393055586,393055588,393055596,1,31,3,9,13,23,3751,-393055585,393055586,2,8,3826
2012,399466600,399466601,399466603,399466616,399466631,399466634,399466628,399469189,0,399469192,399469197,399469202,1,2,13,28,3,-3,2561,-399469189,399469192,5,5,2602
2013,399556610,399556610,399556612,399556617,399556623,399556633,399556624,399559038,0,399559041,399559044,399559049,0,2,5,11,10,1,2414,-399559038,399559041,3,5,2439
2014,400671778,400671779,400671781,400671788,400671799,400671809,400671796,400675291,0,400675294,400675297,400675302,1,2,7,18,10,-3,3495,-400675291,400675294,3,5,3524
2015,404321646,404321650,404321652,404321663,404321674,404321676,404321672,404324939,0,404324942,404324945,404324950,4,2,11,22,2,-2,3267,-404324939,404324942,3,5,3304
2016,404500139,404500140,404500142,404500147,404500154,404500164,404500153,404502544,0,404502546,404502549,404502554,1,2,5,12,10,-1,2391,-404502544,404502546,3,5,2415
2017,405700430,405700433,405700435,405700440,405700447,405700459,405700448,405704257,0,405704261,405704263,405704268,3,2,5,12,12,1,3809,-405704257,405704261,2,5,3838
2018,405883170,405883171,405883173,405883181,405883190,405883193,405883188,405885457,0,405885461,405885464,405885468,1,2,8,17,3,-2,2269,-405885457,405885461,3,4,2298
2019,409288316,409288318,409288320,409288328,409288339,409288341,409288337,409291508,0,409291511,409291514,409291518,2,2,8,19,2,-2,3171,-409291508,409291511,3,4,3202
2020,409291804,409291805,409291807,409291810,409291815,409291825,409291816,409294132,0,409294135,409294137,409294142,1,2,3,8,10,1,2316,-409294132,409294135,2,5,2338
2021,409860700,409860700,409860702,409860707,409860713,409860724,409860714,409863139,0,409863142,409863145,409863154,0,2,5,11,11,1,2425,-409863139,409863142,3,9,2454
2022,410782772,410782773,410782774,410782779,410782785,410782796,410782786,410785923,0,410785926,410785928,410785933,1,1,5,11,11,1,3137,-410785923,410785926,2,5,3161
2023,411106047,411106048,411106050,411106057,411106065,411106066,411106065,411108574,0,411108577,411108583,411108588,1,2,7,15,1,0,2509,-411108574,411108577,6,5,2541
2024,411567723,411567724,411567726,411567732,411567738,411567739,411567738,411570189,0,411570192,411570194,411570198,1,2,6,12,1,0,2451,-411570189,411570192,2,4,2475
2025,412180117,412180118,412180120,412180126,412180133,412180144,412180134,412182740,0,412182742,412182746,412182749,1,2,6,13,11,1,2606,-412182740,412182742,4,3,2632
2026,412206344,412206345,412206347,412206351,412206358,412206368,412206358,412208848,0,412208850,412208853,412208857,1,2,4,11,10,0,2490,-412208848,412208850,3,4,2513
2027,413569842,413569843,413569845,413569850,413569857,413569865,413569858,413572246,0,413572249,413572251,413572256,1,2,5,12,8,1,2388,-413572246,413572249,2,5,2414
2028,413654768,413654769,413654772,413654775,413654780,413654798,413654783,413657883,0,413657886,413657888,413657893,1,3,3,8,18,3,3100,-413657883,413657886,2,5,3125
2029,415202156,415202157,415202159,415202165,415202173,415202185,415202175,415205674,0,415205676,415205680,415205685,1,2,6,14,12,2,3499,-415205674,415205676,4,5,3529
2030,415281435,415281436,415281439,415281443,415281448,415281458,415281449,415283866,0,415283869,415283871,415283876,1,3,4,9,10,1,2417,-415283866,415283869,2,5,2441
2031,415437492,415437493,415437495,415437498,415437506,415437514,415437507,415440487,0,415440489,415440493,415440498,1,2,3,11,8,1,2980,-415440487,415440489,4,5,3006
2032,415856613,415856614,415856616,415856620,415856626,415856635,415856627,415858961,0,415858964,415858967,415858971,1,2,4,10,9,1,2334,-415858961,415858964,3,4,2358
2033,416447272,416447273,416447275,416447279,416447284,416447294,416447286,416449645,0,416449649,416449654,416449658,1,2,4,9,10,2,2359,-416449645,416449649,5,4,2386
2034,416506102,416506103,416506105,416506112,416506123,416506130,416506118,416509528,0,416509532,416509536,416509540,1,2,7,18,7,-5,3410,-416509528,416509532,4,4,3438
2035,418224413,418224416,418224418,418224425,418224435,418224443,418224433,418228031,0,418228034,418228036,418228041,3,2,7,17,8,-2,3598,-418228031,418228034,2,5,3628
2036,424743802,424743803,424743805,424743818,424743833,424743835,424743829,424746338,0,424746341,424746345,424746350,1,2,13,28,2,-4,2509,-424746338,424746341,4,5,2548
2037,427401288,427401291,427401293,427401300,427401309,427401311,427401309,427403899,0,427403902,427403904,427403909,3,2,7,16,2,0,2590,-427403899,427403902,2,5,2621
2038,428237711,428237714,428237716,428237723,428237734,428237741,428237730,428241092,0,428241095,428241098,428241102,3,2,7,18,7,-4,3362,-428241092,428241095,3,4,3391
2039,428267703,428267704,428267706,428267713,428267722,428267732,428267719,428271076,0,428271079,428271082,428271087,1,2,7,16,10,-3,3357,-428271076,428271079,3,5,3384
2040,428271819,428271820,428271822,428271826,428271832,428271842,428271832,428275044,0,428275047,428275050,428275054,1,2,4,10,10,0,3212,-428275044,428275047,3,4,3235
2041,428276199,428276200,428276202,428276205,428276211,428276220,428276212,428279295,0,428279298,428279300,428279305,1,2,3,9,9,1,3083,-428279295,428279298,2,5,3106
2042,429012077,429012078,429012080,429012086,429012093,429012102,429012094,429015214,0,429015216,429015222,429015226,1,2,6,13,9,1,3120,-429015214,429015216,6,4,3149
2043,429056887,429056888,429056890,429056893,429056898,429056908,429056900,429059352,0,429059355,429059357,429059362,1,2,3,8,10,2,2452,-429059352,429059355,2,5,2475
2044,430146233,430146235,430146237,430146242,430146252,430146264,430146250,430149621,0,430149624,430149627,430149631,2,2,5,15,12,-2,3371,-430149621,430149624,3,4,3398
2045,430149786,430149787,430149789,430149793,430149799,430149810,430149798,430153132,0,430153135,430153137,430153142,1,2,4,10,11,-1,3334,-430153132,430153135,2,5,3356
2046,430149813,430149814,430149816,430149819,430149825,430149835,430149823,430153264,0,430153266,430153268,430153273,1,2,3,9,10,-2,3441,-430153264,430153266,2,5,3460
2047,432504598,432504599,432504601,432504609,432504617,432504630,432504617,432507069,0,432507072,432507075,432507079,1,2,8,16,13,0,2452,-432507069,432507072,3,4,2481
2048,432880254,432880255,432880257,432880262,432880267,432880279,432880269,432882961,0,432882964,432882967,432882971,1,2,5,10,12,2,2692,-432882961,432882964,3,4,2717
2049,434541220,434541221,434541222,434541229,434541240,434541248,434541237,434544843,0,434544846,434544849,434544853,1,1,7,18,8,-3,3606,-434544843,434544846,3,4,3633
2050,436411845,436411846,436411847,436411854,436411865,436411878,436411862,436415428,0,436415431,436415434,436415438,1,1,7,18,13,-3,3566,-436415428,436415431,3,4,3593
