index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,rtt
3482,502237203,502237204,502237206,502237212,502237221,502237231,502237220,502240424,0,502240426,502240430,502240434,1,2,6,15,10,-1,3204,-502240424,502240426,4,4,3231
3483,502830784,502830785,502830787,502830794,502830802,502830812,502830801,502834032,0,502834035,502834038,502834043,1,2,7,15,10,-1,3231,-502834032,502834035,3,5,3259
3484,503791442,503791443,503791445,503791453,503791463,503791474,503791465,503794971,0,503794974,503794978,503794983,1,2,8,18,11,2,3506,-503794971,503794974,4,5,3541
3485,526928874,526928875,526928878,526928897,526928921,526928924,526928910,526932343,0,526932346,526932352,526932360,1,3,19,43,3,-11,3433,-526932343,526932346,6,8,3486
3486,538734741,538734742,538734744,538734763,538734780,538734782,538734776,538737175,0,538737179,538737185,538737190,1,2,19,36,2,-4,2399,-538737175,538737179,6,5,2449
3487,538816161,538816162,538816165,538816168,538816173,538816183,538816175,538820182,0,538820184,538820187,538820192,1,3,3,8,10,2,4007,-538820182,538820184,3,5,4031
3488,563845254,563845255,563845257,563845275,563845299,563845301,563845288,563848738,0,563848742,563848748,563848753,1,2,18,42,2,-11,3450,-563848738,563848742,6,5,3499
3489,563849268,563849269,563849271,563849275,563849282,563849291,563849281,563852554,0,563852556,563852559,563852564,1,2,4,11,9,-1,3273,-563852554,563852556,3,5,3296
3490,575360391,575360392,575360394,575360412,575360433,575360436,575360424,575363756,0,575363759,575363764,575363769,1,2,18,39,3,-9,3332,-575363756,575363759,5,5,3378
3491,591929983,591929984,591929986,591930003,591930021,591930024,591930017,591932279,0,591932282,591932288,591932294,1,2,17,35,3,-4,2262,-591932279,591932282,6,6,2311
3492,591964406,591964407,591964409,591964412,591964417,591964427,591964419,591966778,0,591966780,591966783,591966788,1,2,3,8,10,2,2359,-591966778,591966780,3,5,2382
3493,624288634,624288635,624288637,624288653,624288671,624288673,624288668,624291146,0,624291149,624291153,624291158,1,2,16,34,2,-3,2478,-624291146,624291149,4,5,2524
3494,625612958,625612959,625612961,625612966,625612973,625612981,625612974,625615528,0,625615530,625615533,625615537,1,2,5,12,8,1,2554,-625615528,625615530,3,4,2579
3495,625615745,625615746,625615748,625615752,625615757,625615766,625615757,625618688,0,625618690,625618692,625618697,1,2,4,9,9,0,2931,-625618688,625618690,2,5,2952
3496,625619148,625619151,625619153,625619156,625619161,625619180,625619167,625622476,0,625622479,625622481,625622485,3,2,3,8,19,6,3309,-625622476,625622479,2,4,3337
3497,756455632,756455635,756455637,756455655,756455678,756455680,756455671,756459232,0,756459235,756459240,756459244,3,2,18,41,2,-7,3561,-756459232,756459235,5,4,3612
3498,756479620,756479621,756479623,756479630,756479636,756479643,756479637,756483091,0,756483094,756483096,756483101,1,2,7,13,7,1,3454,-756483091,756483094,2,5,3481
3499,767723359,767723363,767723364,767723382,767723403,767723406,767723395,767726665,0,767726669,767726673,767726677,4,1,18,39,3,-8,3270,-767726665,767726669,4,4,3318
3500,794424491,794424492,794424494,794424512,794424529,794424531,794424526,794426829,0,794426832,794426838,794426842,1,2,18,35,2,-3,2303,-794426829,794426832,6,4,2351
3501,852345958,852345959,852345961,852345980,852346002,852346004,852345994,852349423,0,852349426,852349431,852349436,1,2,19,41,2,-8,3429,-852349423,852349426,5,5,3478
3502,856699591,856699592,856699594,856699609,856699625,856699627,856699619,856703039,0,856703042,856703047,856703052,1,2,15,31,2,-6,3420,-856703039,856703042,5,5,3461
3503,856996179,856996180,856996182,856996188,856996198,856996206,856996195,856999644,0,856999647,856999650,856999655,1,2,6,16,8,-3,3449,-856999644,856999647,3,5,3476
3504,857043029,857043030,857043032,857043036,857043043,857043044,857043043,857046387,0,857046389,857046392,857046396,1,2,4,11,1,0,3344,-857046387,857046389,3,4,3367
3505,857047420,857047421,857047423,857047426,857047432,857047441,857047433,857050740,0,857050742,857050745,857050750,1,2,3,9,9,1,3307,-857050740,857050742,3,5,3330
3506,857051224,857051225,857051227,857051231,857051236,857051244,857051237,857054496,0,857054498,857054503,857054508,1,2,4,9,8,1,3259,-857054496,857054498,5,5,3284
3507,857054860,857054861,857054862,857054866,857054872,857054880,857054872,857058162,0,857058165,857058167,857058172,1,1,4,10,8,0,3290,-857058162,857058165,2,5,3312
3508,857059665,857059666,857059668,857059671,857059677,857059685,857059678,857062951,0,857062954,857062957,857062962,1,2,3,9,8,1,3273,-857062951,857062954,3,5,3297
3509,857063371,857063372,857063374,857063377,857063382,857063390,857063382,857066574,0,857066576,857066579,857066583,1,2,3,8,8,0,3192,-857066574,857066576,3,4,3212
3510,857067004,857067005,857067006,857067010,857067016,857067025,857067017,857070350,0,857070352,857070355,857070360,1,1,4,10,9,1,3333,-857070350,857070352,3,5,3356
3511,869200334,869200335,869200337,869200355,869200376,869200378,869200369,869203731,0,869203735,869203739,869203744,1,2,18,39,2,-7,3362,-869203731,869203735,4,5,3410
3512,54304247,54304248,54304251,54304269,54304292,54304295,54304284,54307687,0,54307691,54307697,54307701,1,3,18,41,3,-8,3403,-54307687,54307691,6,4,3454
3513,119950142,119950143,119950145,119950161,119950179,119950182,119950176,119952612,0,119952615,119952622,119952626,1,2,16,34,3,-3,2436,-119952612,119952615,7,4,2484
3514,121509925,121509927,121509928,121509934,121509942,121509953,121509943,121512650,0,121512653,121512656,121512660,2,1,6,14,11,1,2707,-121512650,121512653,3,4,2735
3515,129224281,129224282,129224284,129224296,129224307,129224316,129224305,129226669,0,129226672,129226675,129226679,1,2,12,23,9,-2,2364,-129226669,129226672,3,4,2398
3516,129712809,129712810,129712812,129712820,129712828,129712838,129712827,129715065,0,129715067,129715071,129715076,1,2,8,16,10,-1,2238,-129715065,129715067,4,5,2267
3517,287262941,287262942,287262945,287262961,287262979,287262982,287262976,287265537,0,287265540,287265545,287265550,1,3,16,34,3,-3,2561,-287265537,287265540,5,5,2609
3518,326706969,326706970,326706972,326706991,326707015,326707018,326707005,326710564,0,326710568,326710574,326710579,1,2,19,43,3,-10,3559,-326710564,326710568,6,5,3610
3519,336221071,336221075,336221077,336221092,336221114,336221116,336221105,336224669,0,336224672,336224677,336224681,4,2,15,37,2,-9,3564,-336224669,336224672,5,4,3610
3520,336225010,336225011,336225013,336225017,336225024,336225024,336225024,336228447,0,336228449,336228452,336228456,1,2,4,11,0,0,3423,-336228447,336228449,3,4,3446
3521,387904128,387904129,387904131,387904147,387904165,387904167,387904162,387906738,0,387906741,387906748,387906752,1,2,16,34,2,-3,2576,-387906738,387906741,7,4,2624
3522,414452724,414452725,414452728,414452744,414452760,414452762,414452757,414455073,0,414455077,414455083,414455088,1,3,16,32,2,-3,2316,-414455073,414455077,6,5,2364
3523,423461338,423461339,423461341,423461356,423461371,423461373,423461369,423464632,0,423464635,423464641,423464645,1,2,15,30,2,-2,3263,-423464632,423464635,6,4,3307
3524,423906685,423906686,423906688,423906695,423906702,423906711,423906702,423909143,0,423909145,423909149,423909154,1,2,7,14,9,0,2441,-423909143,423909145,4,5,2469
3525,439720999,439721000,439721002,439721019,439721036,439721039,439721031,439724473,0,439724476,439724482,439724486,1,2,17,34,3,-5,3442,-439724473,439724476,6,4,3487
3526,462395171,462395172,462395174,462395190,462395207,462395210,462395205,462397577,0,462397580,462397586,462397591,1,2,16,33,3,-2,2372,-462397577,462397580,6,5,2420
3527,462405505,462405506,462405508,462405512,462405517,462405527,462405519,462408469,0,462408471,462408474,462408479,1,2,4,9,10,2,2950,-462408469,462408471,3,5,2974
3528,462467462,462467463,462467465,462467472,462467480,462467489,462467479,462470009,0,462470012,462470015,462470019,1,2,7,15,9,-1,2530,-462470009,462470012,3,4,2557
3529,550421269,550421271,550421273,550421292,550421315,550421318,550421306,550424530,0,550424534,550424539,550424543,2,2,19,42,3,-9,3224,-550424530,550424534,5,4,3274
3530,19092414,19092416,19092418,19092437,19092462,19092465,19092452,19095776,0,19095780,19095786,19095791,2,2,19,44,3,-10,3324,-19095776,19095780,6,5,3377
3531,21919292,21919293,21919296,21919303,21919314,21919316,21919312,21922726,0,21922729,21922732,21922737,1,3,7,18,2,-2,3414,-21922726,21922729,3,5,3445
3532,23348565,23348566,23348568,23348574,23348582,23348592,23348582,23352071,0,23352074,23352077,23352086,1,2,6,14,10,0,3489,-23352071,23352074,3,9,3521
3533,234915892,234915894,234915896,234915915,234915939,234915942,234915930,234919351,0,234919355,234919362,234919366,2,2,19,43,3,-9,3421,-234919351,234919355,7,4,3474
3534,374650511,374650513,374650515,374650533,374650552,374650554,374650549,374652989,0,374652992,374652999,374653003,2,2,18,37,2,-3,2440,-374652989,374652992,7,4,2492
3535,375602477,375602478,375602480,375602485,375602491,375602505,375602492,375605005,0,375605008,375605011,375605015,1,2,5,11,14,1,2513,-375605005,375605008,3,4,2538
3536,381711349,381711350,381711352,381711364,381711378,381711381,381711376,381713729,0,381713732,381713737,381713742,1,2,12,26,3,-2,2353,-381713729,381713732,5,5,2393
3537,389486254,389486256,389486258,389486271,389486287,389486289,389486283,389488542,0,389488545,389488550,389488555,2,2,13,29,2,-4,2259,-389488542,389488545,5,5,2301
3538,389529170,389529171,389529173,389529177,389529182,389529193,389529184,389531304,0,389531307,389531310,389531314,1,2,4,9,11,2,2120,-389531304,389531307,3,4,2144
3539,389759132,389759133,389759135,389759140,389759146,389759156,389759148,389762098,0,389762100,389762103,389762108,1,2,5,11,10,2,2950,-389762098,389762100,3,5,2976
3540,407622655,407622656,407622658,407622675,407622693,407622696,407622689,407625699,0,407625702,407625708,407625713,1,2,17,35,3,-4,3010,-407625699,407625702,6,5,3058
3541,407773073,407773074,407773076,407773081,407773086,407773097,407773088,407775479,0,407775482,407775485,407775489,1,2,5,10,11,2,2391,-407775479,407775482,3,4,2416
3542,408265844,408265845,408265847,408265852,408265857,408265867,408265859,408268270,0,408268272,408268275,408268279,1,2,5,10,10,2,2411,-408268270,408268272,3,4,2435
3543,458291400,458291402,458291404,458291421,458291439,458291441,458291436,458293845,0,458293848,458293854,458293860,2,2,17,35,2,-3,2409,-458293845,458293848,6,6,2460
3544,539976351,539976353,539976355,539976372,539976390,539976393,539976386,539979411,0,539979414,539979420,539979424,2,2,17,35,3,-4,3025,-539979411,539979414,6,4,3073
3545,540733009,540733010,540733012,540733016,540733022,540733033,540733024,540735466,0,540735468,540735471,540735475,1,2,4,10,11,2,2442,-540735466,540735468,3,4,2466
3546,540736052,540736053,540736055,540736059,540736063,540736073,540736066,540738273,0,540738276,540738278,540738283,1,2,4,8,10,3,2207,-540738273,540738276,2,5,2231
3547,540738686,540738687,540738688,540738691,540738696,540738705,540738697,540741375,0,540741378,540741380,540741385,1,1,3,8,9,1,2678,-540741375,540741378,2,5,2699
3548,543077251,543077252,543077254,543077259,543077266,543077275,543077267,543079755,0,543079757,543079762,543079766,1,2,5,12,9,1,2488,-543079755,543079757,5,4,2515
3549,624481731,624481732,624481734,624481753,624481778,624481780,624481768,624484995,0,624484998,624485004,624485008,1,2,19,44,2,-10,3227,-624484995,624484998,6,4,3277
3550,624679752,624679755,624679756,624679761,624679768,624679777,624679767,624682965,0,624682968,624682970,624682974,3,1,5,12,9,-1,3198,-624682965,624682968,2,4,3222
3551,624981154,624981155,624981157,624981161,624981168,624981176,624981168,624984428,0,624984431,624984434,624984438,1,2,4,11,8,0,3260,-624984428,624984431,3,4,3284
3552,625446920,625446921,625446922,625446927,625446935,625446945,625446934,625450443,0,625450445,625450448,625450452,1,1,5,13,10,-1,3509,-625450443,625450445,3,4,3532
3553,625466984,625466985,625466987,625466991,625466997,625467005,625466997,625470541,0,625470544,625470547,625470551,1,2,4,10,8,0,3544,-625470541,625470544,3,4,3567
3554,626308903,626308904,626308906,626308911,626308918,626308926,626308918,626312052,0,626312055,626312058,626312062,1,2,5,12,8,0,3134,-626312052,626312055,3,4,3159
3555,626498158,626498159,626498161,626498167,626498175,626498176,626498173,626501427,0,626501429,626501433,626501438,1,2,6,14,1,-2,3254,-626501427,626501429,4,5,3280
3556,627126247,627126248,627126250,627126256,627126264,627126273,627126263,627129708,0,627129711,627129714,627129718,1,2,6,14,9,-1,3445,-627129708,627129711,3,4,3471
3557,656798218,656798219,656798221,656798240,656798263,656798266,656798254,656801718,0,656801721,656801727,656801732,1,2,19,42,3,-9,3464,-656801718,656801721,6,5,3514
3558,689135607,689135609,689135611,689135628,689135645,689135648,689135641,689138671,0,689138674,689138680,689138684,2,2,17,34,3,-4,3030,-689138671,689138674,6,4,3077
3559,696385437,696385438,696385440,696385452,696385466,696385468,696385464,696387754,0,696387758,696387762,696387766,1,2,12,26,2,-2,2290,-696387754,696387758,4,4,2329
3560,967214091,967214092,967214094,967214113,967214137,967214140,967214126,967217646,0,967217650,967217656,967217661,1,2,19,43,3,-11,3520,-967217646,967217650,6,5,3570
3561,967221846,967221847,967221849,967221854,967221861,967221869,967221861,967225175,0,967225177,967225180,967225185,1,2,5,12,8,0,3314,-967225175,967225177,3,5,3339
3562,56522826,56522827,56522829,56522846,56522865,56522867,56522860,56525376,0,56525379,56525385,56525390,1,2,17,36,2,-5,2516,-56525376,56525379,6,5,2564
3563,58400943,58400944,58400946,58400951,58400958,58400970,58400960,58403403,0,58403406,58403409,58403413,1,2,5,12,12,2,2443,-58403403,58403406,3,4,2470
3564,91968298,91968299,91968301,91968322,91968346,91968349,91968336,91971858,0,91971862,91971868,91971873,1,2,21,45,3,-10,3522,-91971858,91971862,6,5,3575
3565,106420296,106420297,106420299,106420317,106420335,106420337,106420329,106422711,0,106422715,106422720,106422724,1,2,18,36,2,-6,2382,-106422711,106422715,5,4,2428
3566,116192135,116192137,116192139,2147483647,2147483647,116192151,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,2,2031291508,2031291508,-2031291496,0,0,0,0,0,0,2031291512
3567,170647826,170647827,170647829,170647847,170647872,170647874,170647861,170651253,0,170651256,170651262,170651266,1,2,18,43,2,-11,3392,-170651253,170651256,6,4,3440
3568,171554254,171554256,171554257,171554263,171554271,171554281,171554270,171557672,0,171557675,171557678,171557682,2,1,6,14,10,-1,3402,-171557672,171557675,3,4,3428
3569,259031821,259031822,259031824,259031844,259031867,259031869,259031858,259035413,0,259035417,259035421,259035426,1,2,20,43,2,-9,3555,-259035413,259035417,4,5,3605
3570,269839462,269839463,269839466,269839484,269839504,269839523,269839497,269842172,0,269842175,269842181,269842185,1,3,18,38,19,-7,2675,-269842172,269842175,6,4,2723
3571,272316174,272316176,272316178,272316186,272316195,272316197,272316196,272318413,0,272318416,272318420,272318424,2,2,8,17,2,1,2217,-272318413,272318416,4,4,2250
3572,293472219,293472221,293472223,293472241,293472264,293472266,293472254,293475569,0,293475573,293475579,293475584,2,2,18,41,2,-10,3315,-293475569,293475573,6,5,3365
3573,351047382,351047383,351047386,351047403,351047420,351047423,351047418,351049848,0,351049852,351049857,351049861,1,3,17,34,3,-2,2430,-351049848,351049852,5,4,2479
3574,442493583,442493584,442493586,442493602,442493619,442493621,442493616,442496182,0,442496185,442496191,442496195,1,2,16,33,2,-3,2566,-442496182,442496185,6,4,2612
3575,714871984,714871986,714871988,714872006,714872024,714872027,714872020,714874595,0,714874599,714874605,714874610,2,2,18,36,3,-4,2575,-714874595,714874599,6,5,2626
3576,759031233,759031234,759031236,759031253,759031271,759031273,759031268,759033729,0,759033732,759033736,759033741,1,2,17,35,2,-3,2461,-759033729,759033732,4,5,2508
3577,830691617,830691618,830691620,830691638,830691655,830691658,830691652,830693962,0,830693965,830693972,830693976,1,2,18,35,3,-3,2310,-830693962,830693965,7,4,2359
3578,833571287,833571288,833571290,833571299,833571308,833571309,833571308,833573640,0,833573643,833573647,833573651,1,2,9,18,1,0,2332,-833573640,833573643,4,4,2364
3579,856843949,856843950,856843952,856843969,856843987,856843989,856843983,856846478,0,856846482,856846488,856846492,1,2,17,35,2,-4,2495,-856846478,856846482,6,4,2543
3580,856855030,856855032,856855034,856855037,856855042,856855053,856855044,856857457,0,856857459,856857462,856857466,2,2,3,8,11,2,2413,-856857457,856857459,3,4,2436
3581,859393080,859393081,859393083,859393091,859393098,859393110,859393100,859395571,0,859395574,859395578,859395583,1,2,8,15,12,2,2471,-859395571,859395574,4,5,2503
3582,859657877,859657878,859657880,859657884,859657890,859657900,859657891,859660665,0,859660668,859660671,859660674,1,2,4,10,10,1,2774,-859660665,859660668,3,3,2797
3583,884013598,884013599,884013601,884013622,884013645,884013647,884013637,884016934,0,884016937,884016942,884016947,1,2,21,44,2,-8,3297,-884016934,884016937,5,5,3349
3584,884992103,884992104,884992106,884992111,884992118,884992119,884992118,884995481,0,884995484,884995487,884995491,1,2,5,12,1,0,3363,-884995481,884995484,3,4,3388
3585,923832862,923832864,923832866,923832883,923832906,923832909,923832896,923836424,0,923836427,923836433,923836438,2,2,17,40,3,-10,3528,-923836424,923836427,6,5,3576
3586,87372174,87372175,87372177,87372195,87372213,87372215,87372209,87374558,0,87374561,87374568,87374572,1,2,18,36,2,-4,2349,-87374558,87374561,7,4,2398
3587,87566842,87566843,87566845,87566850,87566856,87566868,87566859,87569183,0,87569185,87569188,87569192,1,2,5,11,12,3,2324,-87569183,87569185,3,4,2350
3588,108187011,108187012,108187014,108187032,108187048,108187051,108187044,108189480,0,108189484,108189490,108189495,1,2,18,34,3,-4,2436,-108189480,108189484,6,5,2484
3589,108206861,108206862,108206864,108206867,108206872,108206883,108206874,108209236,0,108209238,108209241,108209245,1,2,3,8,11,2,2362,-108209236,108209238,3,4,2384
3590,108246668,108246669,108246670,108246674,108246679,108246689,108246681,108248961,0,108248963,108248966,108248970,1,1,4,9,10,2,2280,-108248961,108248963,3,4,2302
3591,290108110,290108111,290108113,290108132,290108150,290108152,290108146,290110634,0,290110637,290110643,290110647,1,2,19,37,2,-4,2488,-290110634,290110637,6,4,2537
3592,330361557,330361558,330361560,330361580,330361605,330361608,330361594,330364982,0,330364986,330364992,330364996,1,2,20,45,3,-11,3388,-330364982,330364986,6,4,3439
3593,402309226,402309227,402309229,402309246,402309269,402309272,402309260,402312542,0,402312545,402312551,402312556,1,2,17,40,3,-9,3282,-402312542,402312545,6,5,3330
3594,402583259,402583261,402583262,402583268,402583276,402583286,402583276,402586496,0,402586499,402586503,402586507,2,1,6,14,10,0,3220,-402586496,402586499,4,4,3248
3595,402594879,402594880,402594882,402594886,402594893,402594903,402594893,402598006,0,402598008,402598011,402598015,1,2,4,11,10,0,3113,-402598006,402598008,3,4,3136
3596,402665846,402665847,402665849,402665854,402665860,402665869,402665861,402669020,0,402669022,402669025,402669029,1,2,5,11,9,1,3159,-402669020,402669022,3,4,3183
3597,402669502,402669503,402669505,402669509,402669516,402669525,402669515,402673577,0,402673579,402673582,402673586,1,2,4,11,9,-1,4062,-402673577,402673579,3,4,4084
3598,402712363,402712364,402712366,402712371,402712378,402712379,402712378,402715434,0,402715436,402715439,402715443,1,2,5,12,1,0,3056,-402715434,402715436,3,4,3080
3599,409228687,409228688,409228690,409228708,409228731,409228733,409228722,409232322,0,409232325,409232331,409232335,1,2,18,41,2,-9,3600,-409232322,409232325,6,4,3648
3600,411819183,411819185,411819186,411819193,411819201,411819203,411819202,411822482,0,411822485,411822489,411822494,2,1,7,15,2,1,3280,-411822482,411822485,4,5,3311
3601,426880978,426880979,426880981,426880997,426881015,426881018,426881011,426883380,0,426883384,426883389,426883394,1,2,16,34,3,-4,2369,-426883380,426883384,5,5,2416
3602,439766941,439766942,439766944,439766961,439766984,439766986,439766974,439770508,0,439770512,439770518,439770522,1,2,17,40,2,-10,3534,-439770508,439770512,6,4,3581
3603,455252452,455252453,455252455,455252473,455252490,455252492,455252485,455254911,0,455254914,455254918,455254923,1,2,18,35,2,-5,2426,-455254911,455254914,4,5,2471
3604,481598566,481598567,481598569,481598586,481598603,481598606,481598600,481601047,0,481601050,481601057,481601061,1,2,17,34,3,-3,2447,-481601047,481601050,7,4,2495
3605,483076343,483076344,483076346,483076356,483076369,483076380,483076365,483080198,0,483080201,483080205,483080210,1,2,10,23,11,-4,3833,-483080198,483080201,4,5,3867
3606,502147712,502147714,502147716,502147732,502147749,502147751,502147745,502150271,0,502150274,502150280,502150285,2,2,16,33,2,-4,2526,-502150271,502150274,6,5,2573
3607,505734154,505734155,505734157,505734166,505734175,505734177,505734175,505736714,0,505736716,505736720,505736725,1,2,9,18,2,0,2539,-505736714,505736716,4,5,2571
3608,531247222,531247223,531247225,531247242,531247259,531247262,531247255,531249697,0,531249700,531249705,531249710,1,2,17,34,3,-4,2442,-531249697,531249700,5,5,2488
3609,531251768,531251769,531251770,531251775,531251779,531251789,531251781,531254777,0,531254780,531254782,531254787,1,1,5,9,10,2,2996,-531254777,531254780,2,5,3019
3610,531255107,531255108,531255109,531255113,531255117,531255126,531255118,531257320,0,531257323,531257326,531257330,1,1,4,8,9,1,2202,-531257320,531257323,3,4,2223
3611,531347123,531347124,531347126,531347130,531347135,531347145,531347137,531349403,0,531349405,531349408,531349413,1,2,4,9,10,2,2266,-531349403,531349405,3,5,2290
3612,531378270,531378271,531378273,531378277,531378281,531378292,531378284,531380644,0,531380646,531380649,531380653,1,2,4,8,11,3,2360,-531380644,531380646,3,4,2383
3613,679507335,679507336,679507338,679507357,679507380,679507382,679507372,679510904,0,679510907,679510914,679510919,1,2,19,42,2,-8,3532,-679510904,679510907,7,5,3584
3614,731719391,731719395,731719398,731719417,731719440,731719442,731719430,731722800,0,731722804,731722808,731722812,4,3,19,42,2,-10,3370,-731722800,731722804,4,4,3421
3615,812385889,812385890,812385892,812385909,812385926,812385929,812385924,812389388,0,812389391,812389397,812389402,1,2,17,34,3,-2,3464,-812389388,812389391,6,5,3513
3616,890257591,890257595,890257597,890257616,890257639,890257641,890257630,890260999,0,890261003,890261007,890261013,4,2,19,42,2,-9,3369,-890260999,890261003,4,6,3422
3617,897560440,897560443,897560445,897560462,897560482,897560484,897560474,897563896,0,897563899,897563904,897563908,3,2,17,37,2,-8,3422,-897563896,897563899,5,4,3468
3618,908345686,908345688,908345690,908345706,908345727,908345730,908345725,908349218,0,908349222,908349226,908349230,2,2,16,37,3,-2,3493,-908349218,908349222,4,4,3544
3619,954804863,954804864,954804866,954804885,954804909,954804912,954804900,954808464,0,954808467,954808474,954808479,1,2,19,43,3,-9,3564,-954808464,954808467,7,5,3616
3620,975881807,975881809,975881811,975881827,975881845,975881847,975881842,975884359,0,975884362,975884369,975884373,2,2,16,34,2,-3,2517,-975884359,975884362,7,4,2566
3621,977821503,977821504,977821506,977821511,977821517,977821528,977821519,977824092,0,977824094,977824097,977824102,1,2,5,11,11,2,2573,-977824092,977824094,3,5,2599
3622,1003073,1003077,1003079,1003098,1003120,1003123,1003111,1006455,0,1006458,1006463,1006467,4,2,19,41,3,-9,3344,-1006455,1006458,5,4,3394
3623,1013468,1013469,1013471,1013475,1013483,1013483,1013483,1017058,0,1017060,1017063,1017068,1,2,4,12,0,0,3575,-1017058,1017060,3,5,3600
3624,43450374,43450377,43450380,43450396,43450414,43450417,43450413,43452762,0,43452765,43452770,43452774,3,3,16,34,3,-1,2349,-43452762,43452765,5,4,2400
3625,44478584,44478585,44478587,44478592,44478599,44478611,44478601,44481005,0,44481008,44481011,44481015,1,2,5,12,12,2,2404,-44481005,44481008,3,4,2431
3626,44528610,44528611,44528613,44528616,44528622,44528639,44528624,44532198,0,44532200,44532203,44532207,1,2,3,9,17,2,3574,-44532198,44532200,3,4,3597
3627,45698245,45698246,45698248,45698253,45698259,45698270,45698260,45701597,0,45701599,45701602,45701607,1,2,5,11,11,1,3337,-45701597,45701599,3,5,3362
3628,47933488,47933489,47933491,47933497,47933508,47933520,47933509,47935987,0,47935990,47935992,47935997,1,2,6,17,12,1,2478,-47935987,47935990,2,5,2509
3629,53549854,53549859,53549861,53549871,53549883,53549885,53549882,53552454,0,53552457,53552460,53552465,5,2,10,22,2,-1,2572,-53552454,53552457,3,5,2611
3630,54197819,54197823,54197825,54197830,54197836,54197854,54197839,54200328,0,54200331,54200333,54200338,4,2,5,11,18,3,2489,-54200328,54200331,2,5,2519
3631,58060508,58060509,58060511,58060524,58060540,58060543,58060533,58063958,0,58063961,58063966,58063972,1,2,13,29,3,-7,3425,-58063958,58063961,5,6,3464
3632,256724588,256724589,256724591,256724609,256724628,256724630,256724624,256727908,0,256727911,256727916,256727920,1,2,18,37,2,-4,3284,-256727908,256727911,5,4,3332
3633,270603265,270603267,270603269,270603287,270603305,270603308,270603300,270605842,0,270605846,270605852,270605857,2,2,18,36,3,-5,2542,-270605842,270605846,6,5,2592
3634,407462578,407462580,407462582,407462599,407462616,407462619,407462614,407464874,0,407464877,407464883,407464888,2,2,17,34,3,-2,2260,-407464874,407464877,6,5,2310
3635,407465247,407465249,407465250,407465254,407465259,407465268,407465261,407468349,0,407468352,407468355,407468359,2,1,4,9,9,2,3088,-407468349,407468352,3,4,3112
3636,456891621,456891622,456891624,456891643,456891666,456891668,456891657,456894935,0,456894939,456894944,456894949,1,2,19,42,2,-9,3278,-456894935,456894939,5,5,3328
3637,486080172,486080173,486080175,486080191,486080208,486080211,486080204,486082682,0,486082685,486082691,486082695,1,2,16,33,3,-4,2478,-486082682,486082685,6,4,2523
3638,500146920,500146921,500146923,500146938,500146955,500146958,500146951,500149303,0,500149306,500149311,500149316,1,2,15,32,3,-4,2352,-500149303,500149306,5,5,2396
3639,514771290,514771291,514771293,514771309,514771326,514771329,514771323,514773731,0,514773734,514773740,514773745,1,2,16,33,3,-3,2408,-514773731,514773734,6,5,2455
3640,518382654,518382656,518382658,518382670,518382682,518382685,518382680,518385132,0,518385134,518385138,518385142,2,2,12,24,3,-2,2452,-518385132,518385134,4,4,2488
